time,longitude,latitude,>= 0.3Âµm,>= 0.5Âµm,>= 1.0Âµm,>= 2.5Âµm,>= 5.0Âµm,>= 10.0Âµm
2/14/26 16:32,null,null,166,128,17,3,1,0
2/14/26 16:32,null,null,136,109,15,2,0,0
2/14/26 16:33,null,null,130,101,14,1,0,0
2/14/26 16:33,null,null,146,114,14,0,0,0
2/14/26 16:33,null,null,171,135,20,0,0,0
2/14/26 16:33,null,null,184,145,21,1,0,0
2/14/26 16:33,null,null,172,137,17,1,0,0
2/14/26 16:33,null,null,169,138,19,0,0,0
2/14/26 16:33,null,null,155,131,15,0,0,0
2/14/26 16:33,null,null,137,118,11,2,2,0
2/14/26 16:33,null,null,147,123,8,2,1,0
2/14/26 16:33,null,null,141,120,10,2,0,0
2/14/26 16:33,null,null,132,111,15,3,1,0
2/14/26 16:33,null,null,133,104,11,2,2,0
2/14/26 16:34,null,null,138,105,10,0,0,0
2/14/26 16:34,null,null,154,124,10,0,0,0
2/14/26 16:34,null,null,160,130,8,2,0,0
2/14/26 16:34,null,null,146,118,9,2,0,0
2/14/26 16:34,null,null,135,108,11,0,0,0
2/14/26 16:34,null,null,153,124,13,2,1,0
2/14/26 16:34,null,null,171,140,14,1,0,0
2/14/26 16:34,null,null,171,140,12,0,0,0
2/14/26 16:34,null,null,159,124,13,1,0,0
2/14/26 16:34,null,null,137,109,13,1,0,0
2/14/26 16:34,null,null,122,108,10,3,2,1
2/14/26 16:35,null,null,131,108,8,2,1,1
2/14/26 16:35,null,null,130,104,9,1,0,0
2/14/26 16:35,null,null,133,112,18,0,0,0
2/14/26 16:35,null,null,154,120,22,0,0,0
2/14/26 16:35,null,null,149,102,22,0,0,0
2/14/26 16:35,null,null,150,111,23,3,0,0
2/14/26 16:35,null,null,163,138,15,3,1,0
2/14/26 16:35,null,null,150,126,10,0,0,0
2/14/26 16:35,null,null,131,98,12,0,0,0
2/14/26 16:35,null,null,133,101,18,1,0,0
2/14/26 16:35,null,null,134,108,18,0,0,0
2/14/26 16:35,null,null,133,104,15,0,0,0
2/14/26 16:36,null,null,157,128,26,2,1,0
2/14/26 16:36,null,null,192,153,29,3,2,0
2/14/26 16:36,null,null,184,132,17,2,1,0
2/14/26 16:36,null,null,176,135,18,1,0,0
2/14/26 16:36,null,null,176,147,19,1,1,0
2/14/26 16:36,null,null,148,131,10,1,1,0
2/14/26 16:36,null,null,166,144,14,1,1,0
2/14/26 16:36,null,null,173,141,16,1,0,0
2/14/26 16:36,null,null,159,130,12,0,0,0
2/14/26 16:36,null,null,169,144,16,0,0,0
2/14/26 16:36,null,null,156,134,14,0,0,0
2/14/26 16:37,null,null,174,140,13,2,0,0
2/14/26 16:37,null,null,178,142,15,1,0,0
2/14/26 16:37,null,null,168,139,18,0,0,0
2/14/26 16:37,null,null,180,149,17,1,0,0
2/14/26 16:37,null,null,152,123,13,1,0,0
2/14/26 16:37,null,null,125,100,20,1,0,0
2/14/26 16:37,null,null,129,105,22,0,0,0
2/14/26 16:37,null,null,159,128,19,0,0,0
2/14/26 16:37,null,null,162,125,13,0,0,0
2/14/26 16:37,null,null,138,103,6,0,0,0
2/14/26 16:37,null,null,140,108,9,3,0,0
2/14/26 16:38,null,null,148,114,12,4,1,0
2/14/26 16:38,null,null,164,122,10,1,0,0
2/14/26 16:38,null,null,152,120,8,0,0,0
2/14/26 16:38,null,null,117,105,9,1,0,0
2/14/26 16:38,null,null,140,124,13,2,1,0
2/14/26 16:38,null,null,184,154,19,2,1,0
2/14/26 16:38,null,null,161,132,16,2,0,0
2/14/26 16:38,null,null,125,107,8,2,0,0
2/14/26 16:38,null,null,135,115,8,2,0,0
2/14/26 16:38,null,null,146,120,10,2,0,0
2/14/26 16:38,null,null,138,113,12,0,0,0
2/14/26 16:38,null,null,138,113,16,2,1,0
2/14/26 16:39,null,null,147,118,18,4,2,0
2/14/26 16:39,null,null,153,124,19,2,1,0
2/14/26 16:39,null,null,134,113,15,2,0,0
2/14/26 16:39,null,null,120,102,7,1,0,0
2/14/26 16:39,null,null,147,122,11,2,0,0
2/14/26 16:39,null,null,146,117,15,2,1,1
2/14/26 16:39,null,null,133,104,10,1,0,0
2/14/26 16:39,null,null,137,120,11,1,0,0
2/14/26 16:39,null,null,174,155,23,0,0,0
2/14/26 16:39,null,null,202,172,26,1,0,0
2/14/26 16:39,null,null,164,141,18,1,0,0
2/14/26 16:40,null,null,140,120,13,0,0,0
2/14/26 16:40,null,null,145,122,17,1,0,0
2/14/26 16:40,null,null,152,124,19,2,1,0
2/14/26 16:40,null,null,155,127,15,0,0,0
2/14/26 16:40,null,null,150,117,14,1,1,0
2/14/26 16:40,null,null,148,114,15,3,2,0
2/14/26 16:40,null,null,133,117,16,1,1,0
2/14/26 16:40,null,null,138,129,21,1,0,0
2/14/26 16:40,null,null,154,136,18,2,1,0
2/14/26 16:40,null,null,162,138,16,2,1,0
2/14/26 16:40,null,null,151,126,13,0,0,0
2/14/26 16:40,null,null,142,118,12,3,0,0
2/14/26 16:41,null,null,147,124,14,3,0,0
2/14/26 16:41,null,null,176,144,17,1,0,0
2/14/26 16:41,null,null,188,147,24,1,0,0
2/14/26 16:41,null,null,179,147,24,1,0,0
2/14/26 16:41,null,null,170,154,21,1,0,0
2/14/26 16:41,null,null,159,143,21,1,0,0
2/14/26 16:41,null,null,157,135,17,1,0,0
2/14/26 16:41,null,null,148,124,9,0,0,0
2/14/26 16:41,null,null,141,115,13,1,0,0
2/14/26 16:41,null,null,148,110,18,2,1,0
2/14/26 16:41,null,null,144,99,14,1,0,0
2/14/26 16:42,null,null,120,92,15,1,0,0
2/14/26 16:42,null,null,113,96,17,1,0,0
2/14/26 16:42,null,null,117,97,14,1,0,0
2/14/26 16:42,null,null,128,104,12,2,0,0
2/14/26 16:42,null,null,126,100,18,1,0,0
2/14/26 16:42,null,null,132,110,24,0,0,0
2/14/26 16:42,null,null,148,131,25,1,0,0
2/14/26 16:42,null,null,152,134,26,0,0,0
2/14/26 16:42,null,null,134,116,18,1,0,0
2/14/26 16:42,null,null,131,117,19,3,0,0
2/14/26 16:42,null,null,150,134,23,3,1,1
2/14/26 16:43,null,null,161,137,18,2,1,0
2/14/26 16:43,null,null,159,132,15,4,3,0
2/14/26 16:43,null,null,149,129,15,3,2,0
2/14/26 16:43,null,null,139,127,13,2,0,0
2/14/26 16:43,null,null,151,134,15,1,1,0
2/14/26 16:43,null,null,171,145,18,0,0,0
2/14/26 16:43,null,null,173,145,18,2,0,0
2/14/26 16:43,null,null,178,143,18,1,0,0
2/14/26 16:43,null,null,176,136,13,0,0,0
2/14/26 16:43,null,null,154,125,11,1,1,0
2/14/26 16:43,null,null,136,106,11,2,0,0
2/14/26 16:43,null,null,144,110,15,4,0,0
2/14/26 16:44,null,null,148,113,16,3,0,0
2/14/26 16:44,null,null,155,118,18,1,0,0
2/14/26 16:44,null,null,152,115,18,2,0,0
2/14/26 16:44,null,null,138,106,16,1,0,0
2/14/26 16:44,null,null,140,112,16,0,0,0
2/14/26 16:44,null,null,155,127,13,1,0,0
2/14/26 16:44,null,null,160,131,15,1,0,0
2/14/26 16:44,null,null,139,111,14,1,0,0
2/14/26 16:44,null,null,125,98,14,1,0,0
2/14/26 16:44,null,null,133,108,14,1,0,0
2/14/26 16:44,null,null,150,128,15,1,0,0
2/14/26 16:45,null,null,155,128,14,2,0,0
2/14/26 16:45,null,null,143,120,15,3,1,0
2/14/26 16:45,null,null,139,119,15,1,0,0
2/14/26 16:45,null,null,152,131,12,0,0,0
2/14/26 16:45,null,null,142,127,12,0,0,0
2/14/26 16:45,null,null,119,101,11,0,0,0
2/14/26 16:45,null,null,126,97,12,0,0,0
2/14/26 16:45,null,null,134,99,14,1,0,0
2/14/26 16:45,null,null,133,105,13,1,0,0
2/14/26 16:45,null,null,150,125,14,2,0,0
2/14/26 16:45,null,null,153,128,13,3,1,0
2/14/26 16:45,null,null,160,137,8,1,0,0
2/14/26 16:46,null,null,170,140,10,0,0,0
2/14/26 16:46,null,null,160,130,12,1,1,0
2/14/26 16:46,null,null,154,125,13,2,2,0
2/14/26 16:46,null,null,138,114,14,0,0,0
2/14/26 16:46,null,null,128,114,15,0,0,0
2/14/26 16:46,null,null,119,100,7,0,0,0
2/14/26 16:46,null,null,123,99,9,0,0,0
2/14/26 16:46,null,null,131,106,16,0,0,0
2/14/26 16:46,null,null,139,114,20,0,0,0
2/14/26 16:46,null,null,145,128,21,2,2,1
2/14/26 16:46,null,null,148,131,19,3,2,0
2/14/26 16:47,null,null,154,131,15,3,1,0
2/14/26 16:47,null,null,140,118,12,2,0,0
2/14/26 16:47,null,null,157,133,19,1,0,0
2/14/26 16:47,null,null,181,157,23,1,0,0
2/14/26 16:47,null,null,163,139,20,1,0,0
2/14/26 16:47,null,null,172,138,19,3,2,0
2/14/26 16:47,null,null,195,159,18,5,2,0
2/14/26 16:47,null,null,188,157,19,3,1,0
2/14/26 16:47,null,null,148,119,15,2,0,0
2/14/26 16:47,null,null,121,103,10,1,0,0
2/14/26 16:47,null,null,117,103,15,0,0,0
2/14/26 16:47,null,null,132,105,20,1,1,0
2/14/26 16:48,null,null,147,113,17,1,0,0
2/14/26 16:48,null,null,141,110,14,0,0,0
2/14/26 16:48,null,null,154,129,18,0,0,0
2/14/26 16:48,null,null,160,131,16,2,1,0
2/14/26 16:48,null,null,127,99,13,2,0,0
2/14/26 16:48,null,null,122,99,13,1,0,0
2/14/26 16:48,null,null,136,113,8,1,1,0
2/14/26 16:48,null,null,127,106,5,1,0,0
2/14/26 16:48,null,null,151,128,10,2,1,0
2/14/26 16:48,null,null,188,156,14,4,1,0
2/14/26 16:48,null,null,172,146,14,4,0,0
2/14/26 16:49,null,null,146,126,17,3,0,0
2/14/26 16:49,null,null,165,136,21,5,1,0
2/14/26 16:49,null,null,172,139,18,5,1,0
2/14/26 16:49,null,null,135,112,12,1,0,0
2/14/26 16:49,null,null,122,107,10,0,0,0
2/14/26 16:49,null,null,178,155,18,1,0,0
2/14/26 16:49,null,null,219,183,31,1,1,1
2/14/26 16:49,null,null,172,139,29,2,1,0
2/14/26 16:49,null,null,134,109,13,1,0,0
2/14/26 16:53,null,null,132,104,5,0,0,0
2/14/26 16:53,null,null,135,107,12,0,0,0
2/14/26 17:05,null,null,125,104,9,1,0,0
2/14/26 17:05,null,null,153,125,14,0,0,0
2/14/26 17:05,null,null,168,126,13,1,0,0
2/14/26 17:05,null,null,155,115,9,2,0,0
2/14/26 17:05,null,null,137,112,10,2,0,0
2/14/26 17:05,null,null,141,118,13,2,0,0
2/14/26 17:05,null,null,147,128,17,2,2,0
2/14/26 17:05,null,null,110,98,13,2,1,0
2/14/26 17:05,null,null,109,87,11,2,0,0
2/14/26 17:05,null,null,148,118,13,1,0,0
2/14/26 17:05,null,null,154,125,13,2,0,0
2/14/26 17:05,null,null,157,132,16,3,0,0
2/14/26 17:06,null,null,138,118,17,1,0,0
2/14/26 17:06,null,null,126,99,10,0,0,0
2/14/26 17:06,null,null,145,118,6,0,0,0
2/14/26 17:06,null,null,138,112,8,1,1,1
2/14/26 17:06,null,null,113,93,8,3,2,1
2/14/26 17:06,null,null,103,88,10,5,1,0
2/14/26 17:06,null,null,100,86,13,5,2,1
2/14/26 17:06,null,null,101,88,12,3,1,0
2/14/26 17:06,null,null,115,98,12,2,0,0
2/14/26 17:06,null,null,152,124,18,1,0,0
2/14/26 17:06,null,null,161,137,22,1,0,0
2/14/26 17:07,null,null,147,129,21,2,0,0
2/14/26 17:07,null,null,137,117,18,2,0,0
2/14/26 17:07,null,null,138,113,13,3,0,0
2/14/26 17:07,null,null,131,108,11,3,0,0
2/14/26 17:07,null,null,106,91,9,1,0,0
2/14/26 17:07,null,null,119,99,10,1,1,0
2/14/26 17:07,null,null,122,102,14,2,1,0
2/14/26 17:07,null,null,121,97,16,1,0,0
2/14/26 17:07,null,null,130,97,11,2,2,0
2/14/26 17:07,null,null,108,85,11,3,1,0
2/14/26 17:07,null,null,91,77,13,2,0,0
2/14/26 17:08,null,null,110,91,10,2,0,0
2/14/26 17:08,null,null,140,113,7,1,0,0
2/14/26 17:08,null,null,133,106,12,1,1,0
2/14/26 17:08,null,null,121,94,13,1,0,0
2/14/26 17:08,null,null,125,98,10,1,0,0
2/14/26 17:08,null,null,112,94,13,1,0,0
2/14/26 17:08,null,null,122,105,17,0,0,0
2/14/26 17:08,null,null,157,126,17,2,0,0
2/14/26 17:08,null,null,172,132,16,3,0,0
2/14/26 17:08,null,null,158,130,21,1,0,0
2/14/26 17:08,null,null,126,111,24,0,0,0
2/14/26 17:08,null,null,114,100,18,0,0,0
2/14/26 17:09,null,null,133,115,12,0,0,0
2/14/26 17:09,null,null,147,121,10,1,0,0
2/14/26 17:09,null,null,139,109,13,2,1,0
2/14/26 17:09,null,null,133,107,13,2,0,0
2/14/26 17:09,null,null,169,143,14,2,0,0
2/14/26 17:09,null,null,180,154,22,2,1,0
2/14/26 17:09,null,null,124,107,14,1,1,0
2/14/26 17:09,null,null,99,78,5,0,0,0
2/14/26 17:09,null,null,106,74,8,1,0,0
2/14/26 17:09,null,null,106,84,10,1,0,0
2/14/26 17:09,null,null,109,89,12,0,0,0
2/14/26 17:10,null,null,126,99,15,0,0,0
2/14/26 17:10,null,null,128,101,16,2,1,0
2/14/26 17:10,null,null,134,103,16,1,0,0
2/14/26 17:10,null,null,157,124,13,0,0,0
2/14/26 17:10,null,null,143,118,10,0,0,0
2/14/26 17:10,null,null,128,107,8,2,0,0
2/14/26 17:10,null,null,123,95,8,3,1,0
2/14/26 17:10,null,null,130,94,12,1,0,0
2/14/26 17:10,null,null,138,100,13,1,1,0
2/14/26 17:10,null,null,136,99,14,2,0,0
2/14/26 17:10,null,null,133,103,14,3,0,0
2/14/26 17:10,null,null,110,92,10,2,0,0
2/14/26 17:11,null,null,140,116,17,1,1,0
2/14/26 17:11,null,null,171,141,24,0,0,0
2/14/26 17:11,null,null,162,139,21,1,0,0
2/14/26 17:11,null,null,159,139,15,4,0,0
2/14/26 17:11,null,null,138,117,20,8,0,0
2/14/26 17:11,null,null,129,108,17,6,0,0
2/14/26 17:11,null,null,129,110,10,2,0,0
2/14/26 17:11,null,null,143,115,18,3,1,0
2/14/26 17:11,null,null,168,139,22,3,1,1
2/14/26 17:11,null,null,168,146,16,2,1,0
2/14/26 17:11,null,null,156,136,17,3,1,0
2/14/26 17:12,null,null,137,120,17,2,1,0
2/14/26 17:12,null,null,122,103,13,0,0,0
2/14/26 17:12,null,null,113,95,11,0,0,0
2/14/26 17:12,null,null,105,92,9,0,0,0
2/14/26 17:12,null,null,122,99,10,0,0,0
2/14/26 17:12,null,null,169,133,19,1,1,0
2/14/26 17:12,null,null,177,142,23,2,2,0
2/14/26 17:12,null,null,142,118,16,0,0,0
2/14/26 17:12,null,null,142,121,15,0,0,0
2/14/26 17:12,null,null,156,123,18,0,0,0
2/14/26 17:12,null,null,150,122,20,1,0,0
2/14/26 17:13,null,null,154,134,16,2,0,0
2/14/26 17:13,null,null,164,146,14,0,0,0
2/14/26 17:13,null,null,164,148,16,0,0,0
2/14/26 17:13,null,null,177,156,15,1,0,0
2/14/26 17:13,null,null,176,152,14,2,1,0
2/14/26 17:13,null,null,156,125,11,1,0,0
2/14/26 17:13,null,null,144,108,6,1,0,0
2/14/26 17:13,null,null,151,117,13,2,1,0
2/14/26 17:13,null,null,179,151,17,1,0,0
2/14/26 17:13,null,null,176,152,10,1,0,0
2/14/26 17:13,null,null,166,141,12,2,0,0
2/14/26 17:13,null,null,172,147,22,6,0,0
2/14/26 17:14,null,null,178,142,24,5,0,0
2/14/26 17:14,null,null,174,124,24,0,0,0
2/14/26 17:14,null,null,200,140,19,0,0,0
2/14/26 17:14,null,null,214,164,12,1,0,0
2/14/26 17:14,null,null,186,155,14,3,1,0
2/14/26 17:14,null,null,180,152,17,6,1,0
2/14/26 17:14,null,null,178,149,19,9,1,0
2/14/26 17:14,null,null,193,163,15,6,1,0
2/14/26 17:14,null,null,206,169,14,2,0,0
2/14/26 17:14,null,null,184,147,17,2,1,1
2/14/26 17:14,null,null,172,143,16,3,1,1
2/14/26 17:15,null,null,175,149,16,4,0,0
2/14/26 17:15,null,null,167,147,22,4,0,0
2/14/26 17:15,null,null,186,163,22,1,1,0
2/14/26 17:15,null,null,180,158,19,2,1,0
2/14/26 17:15,null,null,145,127,20,3,1,1
2/14/26 17:15,null,null,126,104,16,1,0,0
2/14/26 17:15,null,null,140,109,15,3,1,0
2/14/26 17:15,null,null,164,133,17,3,0,0
2/14/26 17:15,null,null,162,134,17,1,0,0
2/14/26 17:15,null,null,160,128,17,1,0,0
2/14/26 17:15,null,null,149,120,17,1,0,0
2/14/26 17:15,null,null,159,127,17,2,0,0
2/14/26 17:16,null,null,183,146,19,3,0,0
2/14/26 17:16,null,null,198,164,20,1,0,0
2/14/26 17:16,null,null,193,160,17,0,0,0
2/14/26 17:16,null,null,164,141,16,2,0,0
2/14/26 17:16,null,null,183,168,23,5,0,0
2/14/26 17:16,null,null,193,176,24,4,0,0
2/14/26 17:16,null,null,159,135,19,3,0,0
2/14/26 17:16,null,null,165,138,21,3,0,0
2/14/26 17:16,null,null,196,161,18,2,0,0
2/14/26 17:16,null,null,195,163,19,2,0,0
2/14/26 17:16,null,null,198,165,21,0,0,0
2/14/26 17:17,null,null,203,150,18,1,0,0
2/14/26 17:17,null,null,224,168,19,2,1,0
2/14/26 17:17,null,null,216,179,18,0,0,0
2/14/26 17:17,null,null,162,140,16,0,0,0
2/14/26 17:17,null,null,167,135,23,2,0,0
2/14/26 17:17,null,null,182,137,22,3,1,0
2/14/26 17:17,null,null,177,139,19,3,1,0
2/14/26 17:17,null,null,166,144,22,3,1,0
2/14/26 17:17,null,null,195,168,24,2,0,0
2/14/26 17:17,null,null,240,199,22,1,1,0
2/14/26 17:17,null,null,226,191,16,1,0,0
2/14/26 17:18,null,null,198,167,17,1,0,0
2/14/26 17:18,null,null,171,146,17,0,0,0
2/14/26 17:18,null,null,195,162,16,0,0,0
2/14/26 17:18,null,null,218,165,14,1,0,0
2/14/26 17:18,null,null,183,134,10,2,1,1
2/14/26 17:18,null,null,174,138,12,4,1,0
2/14/26 17:18,null,null,189,155,29,3,0,0
2/14/26 17:18,null,null,175,150,29,1,0,0
2/14/26 17:18,null,null,159,142,14,2,1,0
2/14/26 17:18,null,null,165,146,12,3,2,0
2/14/26 17:18,null,null,178,152,15,2,2,0
2/14/26 17:18,null,null,208,166,20,1,0,0
2/14/26 17:19,null,null,214,165,20,2,0,0
2/14/26 17:19,null,null,215,173,23,2,0,0
2/14/26 17:19,null,null,236,187,28,1,0,0
2/14/26 17:19,null,null,240,182,25,4,0,0
2/14/26 17:19,null,null,219,168,20,3,0,0
2/14/26 17:19,null,null,190,158,21,0,0,0
2/14/26 17:19,null,null,216,188,31,0,0,0
2/14/26 17:19,null,null,277,235,31,1,1,0
2/14/26 17:19,null,null,295,251,26,2,0,0
2/14/26 17:19,null,null,276,237,30,2,0,0
2/14/26 17:19,null,null,243,203,27,2,0,0
2/14/26 17:20,null,null,267,219,27,5,1,1
2/14/26 17:20,null,null,349,294,37,4,0,0
2/14/26 17:20,null,null,355,304,32,2,1,0
2/14/26 17:20,null,null,324,275,29,4,3,0
2/14/26 17:20,null,null,336,283,45,5,2,0
2/14/26 17:20,null,null,309,257,46,3,1,0
2/14/26 17:20,null,null,301,236,29,2,0,0
2/14/26 17:20,null,null,291,219,18,2,1,0
2/14/26 17:20,null,null,268,210,21,2,0,0
2/14/26 17:20,null,null,316,259,34,0,0,0
2/14/26 17:20,null,null,398,333,46,1,0,0
2/14/26 17:20,null,null,365,308,40,2,1,0
2/14/26 17:21,null,null,272,235,34,1,0,0
2/14/26 17:21,null,null,291,255,35,3,0,0
2/14/26 17:21,null,null,283,242,28,3,0,0
2/14/26 17:21,null,null,262,214,26,3,0,0
2/14/26 17:21,null,null,280,229,29,2,1,0
2/14/26 17:21,null,null,257,224,32,2,0,0
2/14/26 17:21,null,null,256,224,38,3,0,0
2/14/26 17:21,null,null,310,260,39,2,1,0
2/14/26 17:21,null,null,307,259,34,3,1,0
2/14/26 17:21,null,null,257,212,22,2,1,1
2/14/26 17:21,null,null,261,218,18,1,0,0
2/14/26 17:22,null,null,289,251,25,2,0,0
2/14/26 17:22,null,null,326,273,35,3,0,0
2/14/26 17:22,null,null,336,277,30,3,0,0
2/14/26 17:22,null,null,318,268,24,2,0,0
2/14/26 17:22,null,null,324,270,31,2,1,0
2/14/26 17:22,null,null,348,294,38,2,0,0
2/14/26 17:22,null,null,309,262,37,1,0,0
2/14/26 17:22,null,null,251,207,31,2,0,0
2/14/26 17:22,null,null,267,220,35,1,0,0
2/14/26 17:22,null,null,283,235,42,0,0,0
2/14/26 17:22,null,null,294,249,39,2,0,0
2/14/26 17:22,null,null,326,274,33,3,2,0
2/14/26 17:23,null,null,330,264,29,2,2,0
2/14/26 17:23,null,null,315,241,26,1,0,0
2/14/26 17:23,null,null,323,244,29,3,0,0
2/14/26 17:23,null,null,330,264,26,2,1,0
2/14/26 17:23,null,null,314,264,21,1,0,0
2/14/26 17:23,null,null,292,237,28,4,1,0
2/14/26 17:23,null,null,275,230,27,6,3,0
2/14/26 17:23,null,null,287,244,24,3,2,0
2/14/26 17:23,null,null,325,271,25,1,0,0
2/14/26 17:23,null,null,336,285,35,0,0,0
2/14/26 17:23,null,null,301,249,41,0,0,0
2/14/26 17:24,null,null,292,232,30,3,1,0
2/14/26 17:24,null,null,350,287,30,4,0,0
2/14/26 17:24,null,null,338,282,46,2,0,0
2/14/26 17:24,null,null,334,277,51,1,0,0
2/14/26 17:24,null,null,371,312,36,0,0,0
2/14/26 17:24,null,null,352,304,26,2,0,0
2/14/26 17:24,null,null,359,313,32,1,0,0
2/14/26 17:24,null,null,343,287,28,0,0,0
2/14/26 17:24,null,null,296,237,17,1,1,0
2/14/26 17:24,null,null,325,254,21,2,1,0
2/14/26 17:24,null,null,274,219,25,3,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
